STATE,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
KY,70500461.0,71713851.0,73476309.0,81722246.0,79897442.0,82539467.0,84659818.0,87875331.0,86838802.0,89522933.0,90063054.0,90798577.0,83274247.0,84060539.0,86120511.0,89083113.0,91198487.0,90483060.0,91620589.0,84037594.0,91053857.0,91656030.0,82761668.0,83303260.0,83497185.0,72620427.0,66889295.0,57236509.0,59168143.0,51714431.0,25143205.0
LA,17856687.0,18968479.0,19840001.0,19411728.0,20163412.0,18989474.0,18701034.0,21007121.0,20781530.0,21182104.0,23488864.0,21968146.0,22050906.0,22888930.0,23657812.0,23087364.0,24395204.0,23051183.0,24100042.0,23067136.0,23923749.0,24627518.0,21421870.0,20843712.0,19180195.0,15164957.0,12013650.0,12315034.0,11786724.0,7418815.0,2186698.0
MA,11365893.0,11985593.0,11064697.0,9930394.0,10320147.0,10698263.0,11580771.0,12526456.0,11199758.0,11169847.0,11154272.0,11051333.0,11502859.0,10896489.0,10526362.0,12033547.0,11138340.0,12024346.0,10628689.0,9028108.0,8305890.0,4058808.0,2136921.0,3959230.0,2912744.0,2252665.0,1892479.0,1136318.0,0.0,0.0,0.0
MD,23509862.0,22835671.0,23850470.0,25126979.0,25624758.0,27595256.0,27992005.0,27620925.0,29294727.0,29687655.0,29451065.0,28379409.0,28712053.0,29939085.0,29195458.0,29302792.0,29408020.0,29699186.0,27218239.0,24162345.0,23668204.0,21058937.0,16184773.0,15538469.0,17606917.0,13925604.0,13826212.0,8504409.0,10066924.0,5721572.0,1968423.0
ME,453218.0,857960.0,559844.0,549170.0,676920.0,540591.0,509522.0,612223.0,588362.0,494407.0,649748.0,528412.0,603939.0,376532.0,359410.0,320272.0,321260.0,375576.0,351799.0,72148.0,87193.0,55166.0,45260.0,62751.0,79105.0,91902.0,69823.0,76356.0,76017.0,83283.0,39852.0
MI,67066870.0,66878223.0,63346702.0,63959080.0,69771616.0,67200645.0,67872152.0,67444850.0,70472657.0,70404994.0,68266999.0,68263164.0,66699508.0,67777484.0,68606018.0,70322977.0,67780162.0,70810599.0,69855437.0,66847683.0,65604375.0,58948269.0,53136430.0,56291453.0,53086401.0,52884035.0,40560252.0,41992898.0,42910451.0,37362680.0,14138862.0
MN,28176280.0,26783813.0,25701266.0,28652362.0,28125703.0,28063939.0,28422604.0,28601705.0,31806877.0,30188125.0,33748088.0,31819162.0,33920208.0,35655528.0,34000206.0,32949845.0,33070453.0,32190373.0,31755254.0,29327228.0,28082550.0,28258626.0,22722775.0,23517798.0,28541906.0,24697096.0,23484309.0,23332563.0,23397828.0,18206287.0,6953319.0
MO,48796793.0,48211692.0,47099235.0,40983960.0,48885619.0,53860420.0,57418252.0,60150280.0,62726176.0,61507298.0,62903557.0,65748684.0,67434967.0,74211784.0,75023557.0,77436558.0,77449604.0,75084153.0,73531659.0,71611239.0,75047228.0,78315850.0,72775009.0,76104818.0,72746276.0,65325521.0,60599427.0,67522540.0,59934020.0,55686325.0,27861666.0
MS,9526527.0,8790265.0,7836090.0,8880214.0,8946974.0,9324952.0,12058895.0,12546534.0,11779543.0,13042293.0,13877065.0,19196064.0,14853145.0,17082603.0,17477688.0,16635884.0,18105333.0,17407325.0,16683402.0,12957663.0,13628998.0,9723110.0,7211973.0,8701297.0,10729398.0,6399605.0,5342021.0,4628230.0,5280044.0,4414340.0,2590589.0
MT,15119619.0,16432520.0,17453833.0,14082858.0,16809389.0,14934147.0,12462506.0,14616020.0,16784786.0,16993155.0,16200839.0,17035883.0,15337829.0,17048635.0,17380228.0,17823338.0,17085080.0,18356773.0,18331533.0,15611280.0,18600634.0,15055722.0,13987393.0,14880296.0,15830568.0,16013206.0,14329081.0,14240843.0,13220808.0,14154291.0,4999889.0
NC,49821595.0,50767188.0,58274019.0,63572654.0,58124390.0,61484998.0,69331348.0,74072041.0,72949463.0,72255506.0,75945463.0,72957767.0,75187740.0,74776232.0,75546115.0,78435700.0,75487007.0,79983039.0,75814787.0,65082783.0,71951213.0,59758357.0,50932180.0,47072211.0,49893283.0,39922167.0,37538635.0,34457955.0,31681106.0,30729803.0,10696402.0
ND,25189003.0,25828747.0,26960827.0,27140713.0,27181087.0,26423871.0,27603396.0,26389952.0,28256860.0,28693034.0,29069203.0,28877175.0,29611523.0,29427309.0,28064223.0,30258760.0,28878991.0,29163553.0,29672231.0,29606966.0,28462040.0,27108926.0,28214365.0,27477823.0,27103854.0,27734413.0,26589221.0,26844713.0,27656493.0,25247528.0,14050223.0
NE,12661150.0,13591228.0,12440175.0,14776211.0,14039467.0,16104419.0,16067002.0,17248637.0,18380471.0,17837176.0,18457933.0,20238707.0,19943907.0,20954174.0,20457084.0,20818171.0,20682547.0,19629911.0,21479772.0,23349780.0,23362775.0,25965243.0,25019214.0,26767100.0,25037503.0,24185421.0,21913698.0,21392460.0,23171275.0,20342865.0,11247691.0
NH,2959203.0,3168054.0,3187087.0,3263241.0,3181654.0,3367488.0,3309695.0,4077225.0,3513065.0,3328263.0,3965476.0,3706399.0,3722386.0,3923303.0,4076075.0,4072987.0,3885433.0,3927414.0,3450769.0,2885669.0,3082642.0,2208203.0,1267717.0,1463530.0,1310998.0,936663.0,422016.0,287280.0,666175.0,343015.0,55502.0
NJ,7057820.0,5237132.0,5409083.0,5465771.0,5672211.0,7165980.0,7831694.0,8898206.0,7645226.0,8064392.0,10090115.0,9319039.0,9605054.0,9789562.0,10322484.0,11625419.0,10861926.0,10210670.0,9028490.0,5099868.0,6417892.0,4155096.0,1897473.0,2021618.0,2551057.0,1759095.0,1314542.0,1216521.0,1193288.0,1041530.0,537644.0
NM,25826928.0,22129312.0,25348413.0,25507029.0,26752349.0,26121447.0,26357179.0,27078660.0,27537426.0,28067704.0,29065954.0,28402187.0,26902879.0,28812844.0,29263902.0,29947248.0,29859010.0,27603649.0,27014233.0,29117308.0,25617790.0,27140865.0,24994049.0,24145270.0,20355634.0,20439532.0,18365269.0,18414482.0,13401533.0,14691666.0,7194363.0
NV,15053277.0,16365730.0,16443169.0,15627860.0,15324714.0,13971824.0,14656868.0,15250606.0,17161341.0,16907530.0,18931521.0,17736970.0,16413025.0,17085959.0,18257265.0,18384261.0,7253521.0,7090911.0,7812353.0,7539937.0,6997302.0,5407305.0,4079431.0,5254554.0,6547863.0,2657288.0,2166832.0,1865590.0,2485047.0,2735459.0,991815.0
