STATE,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
MS,1594124.0,1838294.0,1976025.0,1952578.0,1761286.0,1882791.0,1621741.0,1620527.0,1436106.0,1436967.0,1680086.0,1432116.0,936593.0,1015095.0,1511357.0,1516353.0,1534602.0,1488350.0,1386275.0,1417320.0,1503279.0,1502780.0,1492745.0,1433212.0,1478589.0,1493076.0,1479741.0,1471741.0,1451141.0,1405654.0,823053.0
MT,109099.0,98623.0,123399.0,118919.0,100605.0,55844.0,52725.0,48329.0,44149.0,49946.0,46923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,1438214.0,1296373.0,1677076.0,1669999.0,1716892.0,1646121.0,1532342.0,1578818.0,1533822.0,1544851.0,1664191.0,1642329.0,1682804.0,1861664.0,1620635.0,1708707.0,1736565.0,1585375.0,1799930.0,1757350.0,1876493.0,1952891.0,2262087.0,2199894.0,2064293.0,2045347.0,1846575.0,2076050.0,2044025.0,1954710.0,1097205.0
NH,990198.0,946544.0,1033508.0,1038158.0,926762.0,876257.0,910765.0,892439.0,881049.0,886230.0,862388.0,858767.0,699767.0,637375.0,728065.0,785730.0,589981.0,970456.0,1009641.0,984182.0,1029758.0,917071.0,1035296.0,1168931.0,1430675.0,1505680.0,1553608.0,1640260.0,1413181.0,1262554.0,561174.0
NJ,3471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NY,407959.0,320938.0,489862.0,558035.0,603488.0,566103.0,613222.0,594430.0,485423.0,580079.0,640325.0,502684.0,412219.0,411578.0,497128.0,527721.0,521828.0,492260.0,555097.0,535854.0,547303.0,442127.0,487785.0,607553.0,730615.0,616273.0,655824.0,666504.0,641972.0,466349.0,259908.0
OH,318075.0,373031.0,332100.0,296087.0,480825.0,498389.0,583042.0,584928.0,600298.0,638381.0,620542.0,403073.0,126066.0,407416.0,397708.0,405560.0,410093.0,399377.0,418118.0,409688.0,398810.0,389999.0,350890.0,342585.0,358419.0,325900.0,278069.0,257737.0,234378.0,241054.0,149606.0
OK,268963.0,268133.0,247483.0,262544.0,271391.0,286198.0,242805.0,229312.0,218091.0,160524.0,145756.0,230696.0,239045.0,267123.0,249874.0,289248.0,297282.0,276134.0,23007.0,68064.0,254828.0,226725.0,269017.0,218313.0,206715.0,244966.0,230493.0,230816.0,252389.0,235820.0,150875.0
OR,802598.0,750864.0,719271.0,639416.0,447934.0,510495.0,477944.0,488070.0,475849.0,420982.0,541357.0,701118.0,624085.0,553916.0,409951.0,768196.0,798793.0,842566.0,717117.0,674382.0,631942.0,492099.0,600112.0,700182.0,786679.0,747239.0,630310.0,688330.0,672045.0,739892.0,417861.0
PA,538313.0,566951.0,626343.0,644906.0,710523.0,814856.0,676321.0,747596.0,771592.0,719659.0,691988.0,596736.0,766288.0,735430.0,679853.0,687364.0,683131.0,619568.0,657975.0,694241.0,674878.0,627935.0,533584.0,491999.0,601059.0,469845.0,459798.0,573091.0,471691.0,423024.0,234890.0
SC,1269290.0,1377836.0,1664601.0,1530961.0,1639098.0,1579790.0,1472719.0,1506659.0,1541870.0,1376131.0,1351052.0,866109.0,1228895.0,1244262.0,1694217.0,1725980.0,1804383.0,1895433.0,1696068.0,1610716.0,1742068.0,1988074.0,1940951.0,2012987.0,2017216.0,2102993.0,2196949.0,2501731.0,2387816.0,2275424.0,1253643.0
TN,366858.0,424765.0,434339.0,426063.0,461509.0,574039.0,517587.0,534376.0,595252.0,689781.0,760844.0,779427.0,750893.0,766982.0,784313.0,694554.0,697819.0,868110.0,879296.0,862421.0,913857.0,930455.0,714580.0,958017.0,936950.0,922054.0,917057.0,843063.0,879451.0,849403.0,438900.0
TX,1103471.0,1166585.0,1301936.0,1249854.0,1190218.0,1337392.0,1281631.0,1371757.0,1254609.0,1126536.0,1152246.0,897611.0,1073461.0,1036162.0,857217.0,851697.0,892045.0,914163.0,975599.0,649299.0,900074.0,928280.0,983984.0,992694.0,1095281.0,656578.0,907284.0,878477.0,947077.0,831513.0,445542.0
VA,1174673.0,1193000.0,1278974.0,1295112.0,1395608.0,1400767.0,1419047.0,1409307.0,1537189.0,1622858.0,1677169.0,1148103.0,1407921.0,1587544.0,1733120.0,1802692.0,1780043.0,1792327.0,1916287.0,1708313.0,1404305.0,1406003.0,1435790.0,1946216.0,2732765.0,3041127.0,3005054.0,3186772.0,2952557.0,2729377.0,1474125.0
VT,114985.0,126367.0,148242.0,264744.0,250673.0,308819.0,316091.0,334931.0,351430.0,391917.0,347523.0,370408.0,355599.0,394307.0,392715.0,410492.0,439223.0,453038.0,415104.0,393266.0,443364.0,372248.0,327561.0,465514.0,434553.0,445620.0,453030.0,434400.0,409060.0,412532.0,227587.0
WA,1122771.0,717827.0,1100901.0,1018120.0,1018660.0,1035788.0,1121105.0,1017734.0,1120311.0,1129311.0,1240898.0,1065095.0,1126144.0,1342733.0,1389403.0,1424802.0,1281189.0,1116379.0,1113074.0,1305160.0,1675915.0,1582252.0,1374801.0,1532734.0,1513018.0,1692254.0,1747498.0,1704078.0,1569413.0,1469508.0,833017.0
WI,683116.0,680149.0,753503.0,818627.0,892496.0,854146.0,869469.0,868574.0,933452.0,897156.0,840890.0,705350.0,644947.0,757444.0,604635.0,740349.0,773863.0,785079.0,775040.0,769156.0,877632.0,1031869.0,1148873.0,1149717.0,1161529.0,999860.0,838560.0,1035824.0,936946.0,841486.0,448982.0
WY,50440.0,50440.0,3692.0,0.0,18440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
